PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
902406030,20,RM,65.0,9750,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,Ex,Y,SBrkr,960,0,0,960,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,2002.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,,,Gar2,4500,7,2006,WD ,Normal,125000
902456015,50,C (all),63.0,4761,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1020.0,1020.0,GasA,Fa,N,FuseP,1020,0,0,1020,0.0,0.0,1,0,2,1,Fa,5,Typ,0,,,,,0.0,0.0,,,N,0,0,105,0,0,0,,,,0,10,2006,ConLD,Normal,64500
903229040,190,RM,65.0,7800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,507.0,Unf,0.0,286.0,793.0,GasA,TA,Y,SBrkr,793,325,0,1118,1.0,0.0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1939.0,Unf,2.0,410.0,TA,TA,Y,0,0,0,0,271,0,,MnPrv,,0,5,2006,WD ,Normal,119900
903234030,30,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,397.0,Unf,0.0,706.0,1103.0,GasA,Gd,Y,SBrkr,1103,0,0,1103,0.0,0.0,1,0,2,1,Gd,5,Typ,1,Gd,Detchd,1976.0,Unf,2.0,440.0,TA,TA,Y,166,120,0,0,0,0,,MnPrv,,0,7,2006,WD ,Normal,110500
903425190,50,RM,90.0,33120,Pave,,IR3,Lvl,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1595.0,1595.0,GasA,TA,Y,SBrkr,1611,875,0,2486,0.0,0.0,2,0,5,1,TA,8,Typ,1,Gd,Detchd,1962.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2006,WD ,Normal,220000
903430090,50,RM,59.0,5310,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,485.0,485.0,GasA,Gd,Y,SBrkr,1001,634,0,1635,0.0,0.0,1,0,2,1,Gd,5,Typ,0,,Attchd,1950.0,Unf,1.0,255.0,Fa,TA,Y,394,0,0,0,0,0,,,,0,6,2006,WD ,Normal,117000
903430130,30,RM,153.0,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,693.0,693.0,Grav,Fa,N,FuseA,693,0,0,693,0.0,0.0,1,0,2,1,Fa,4,Typ,0,,,,,0.0,0.0,,,N,0,20,0,0,0,0,,,,0,3,2006,WD ,Normal,52500
903451050,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,596.0,596.0,GasA,Po,Y,FuseF,834,596,0,1430,0.0,0.0,2,0,3,1,Fa,7,Typ,0,,Detchd,1924.0,Unf,2.0,370.0,Fa,Fa,Y,218,0,0,0,210,0,,,,0,10,2006,WD ,Abnorml,107000
903452090,70,RM,60.0,7518,Pave,,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0.0,Fa,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,396.0,396.0,GasA,Gd,Y,SBrkr,665,665,0,1330,0.0,0.0,1,0,3,1,TA,7,Typ,0,,Detchd,2001.0,Unf,1.0,390.0,TA,TA,N,0,72,45,0,0,0,,MnPrv,,0,7,2006,WD ,Normal,116500
903454020,30,RM,50.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,4,1919,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,610.0,610.0,GasA,Ex,N,FuseA,819,0,0,819,0.0,0.0,1,0,2,1,Gd,4,Typ,0,,,,,0.0,0.0,,,N,0,0,0,0,0,0,,,,0,9,2006,WD ,Abnorml,72000
903454080,50,RM,50.0,8600,Pave,,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,Y,SBrkr,780,596,0,1376,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1937.0,Unf,1.0,198.0,TA,TA,N,0,0,0,0,0,0,,,,0,6,2006,WD ,Normal,119500
903455090,50,RM,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,803.0,803.0,GasA,Ex,Y,SBrkr,803,557,0,1360,0.0,0.0,1,1,2,1,Gd,6,Typ,0,,Detchd,1951.0,Unf,1.0,297.0,TA,TA,Y,0,65,190,0,0,0,,MnPrv,,0,7,2006,WD ,Normal,125500
903456060,30,RM,60.0,9786,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1922,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1007.0,1007.0,GasA,Fa,N,SBrkr,1077,0,0,1077,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1922.0,Unf,1.0,210.0,TA,Fa,P,0,100,48,0,0,0,,,,0,5,2006,WD ,Normal,91000
903456090,190,RM,60.0,6780,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,8,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,490.0,Unf,0.0,30.0,520.0,GasA,Gd,N,SBrkr,520,0,234,754,1.0,0.0,1,0,2,1,TA,5,Typ,0,,,,,0.0,0.0,,,N,53,0,0,0,0,0,,,,0,6,2006,WD ,Normal,84500
903458010,30,RM,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,343.0,Unf,0.0,641.0,984.0,GasA,TA,Y,FuseF,984,0,0,984,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,1930.0,Unf,1.0,308.0,TA,TA,N,0,0,164,0,0,0,,,,0,3,2006,ConLI,Family,90000
904302020,30,RL,50.0,5220,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,3,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,830.0,830.0,GasA,Gd,Y,SBrkr,879,0,0,879,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1936.0,Unf,1.0,180.0,TA,TA,P,0,108,0,0,0,0,,,,0,1,2006,WD ,Normal,80000
904302030,20,RL,50.0,5500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,5,2004,2004,Shed,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Gd,Mn,GLQ,510.0,LwQ,373.0,190.0,1073.0,GasA,Ex,Y,SBrkr,1073,0,0,1073,1.0,0.0,2,0,2,1,TA,4,Typ,0,,Detchd,2004.0,Unf,1.0,246.0,TA,TA,Y,0,120,0,0,0,0,,,,0,5,2006,WD ,Normal,157000
909101190,75,RL,60.0,6204,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,795.0,795.0,GasA,TA,N,SBrkr,954,795,481,2230,1.0,0.0,1,0,5,1,TA,10,Typ,0,,Detchd,1997.0,Unf,1.0,440.0,TA,Gd,Y,0,188,0,0,0,0,,,,0,3,2006,WD ,Normal,118500
909131125,190,RH,,7082,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,8,1916,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0.0,Unf,0.0,686.0,686.0,GasA,Gd,Y,SBrkr,948,980,0,1928,0.0,0.0,2,0,5,2,TA,10,Typ,0,,,,,0.0,0.0,,,N,0,0,228,0,0,0,,,,0,7,2006,WD ,Normal,160000
909175030,50,RL,60.0,8400,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,388.0,Unf,0.0,552.0,940.0,GasA,Ex,Y,SBrkr,1192,403,0,1595,0.0,0.0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0,0,108,0,0,0,,,,0,6,2006,WD ,Normal,140000
909176180,50,RL,60.0,10890,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,930.0,Unf,0.0,128.0,1058.0,GasA,TA,Y,SBrkr,1058,493,0,1551,1.0,0.0,2,0,3,1,Fa,6,Typ,0,,Detchd,1938.0,Unf,1.0,240.0,Fa,TA,Y,0,0,0,0,0,0,,MnPrv,,0,7,2006,WD ,Normal,137000
909201180,190,RH,58.0,6430,Pave,,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Feedr,Norm,2fmCon,1.5Fin,6,6,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,780.0,Unf,0.0,0.0,780.0,GasA,TA,N,FuseF,816,524,0,1340,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1945.0,Unf,1.0,440.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD ,Abnorml,128000
909250070,70,RL,43.0,7000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,424.0,Unf,0.0,200.0,624.0,GasA,Ex,Y,SBrkr,743,736,0,1479,1.0,0.0,1,0,3,1,Gd,6,Typ,2,Gd,Detchd,1926.0,Unf,1.0,312.0,TA,TA,Y,530,0,56,0,0,0,,MnPrv,,0,5,2006,WD ,Normal,160000
909250200,70,RL,69.0,4899,Pave,,Reg,HLS,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,305.0,Unf,0.0,450.0,755.0,GasA,Ex,Y,SBrkr,755,755,0,1510,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,1920.0,Unf,1.0,216.0,TA,TA,Y,0,0,164,0,0,0,,,,0,6,2006,WD ,Normal,149000
909250210,50,RL,60.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1008.0,1008.0,GasA,Ex,Y,SBrkr,1008,0,514,1522,0.0,0.0,2,0,4,1,TA,7,Typ,0,,,,,0.0,0.0,,,P,0,0,138,0,0,0,,,,0,6,2006,WD ,Normal,102000
909256010,50,RL,84.0,10164,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1939,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,Av,LwQ,646.0,Unf,0.0,346.0,992.0,GasA,Fa,Y,SBrkr,992,473,0,1465,0.0,0.0,2,0,3,1,TA,6,Typ,2,TA,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0,126,0,0,0,0,,,,0,7,2006,WD ,Normal,131000
909256020,50,RL,51.0,6191,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,384.0,Unf,0.0,440.0,824.0,GasA,TA,N,SBrkr,824,464,0,1288,0.0,0.0,1,0,4,1,TA,6,Typ,0,,Detchd,1941.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2006,WD ,Normal,112000
910200020,30,RM,50.0,7288,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Rec,305.0,Unf,0.0,671.0,976.0,GasA,TA,N,SBrkr,976,0,0,976,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1942.0,Unf,1.0,215.0,TA,TA,N,160,0,0,0,0,0,,,,0,8,2006,WD ,AdjLand,102000
910200060,50,RM,50.0,7000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1926,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,374.0,Unf,0.0,487.0,861.0,GasA,Ex,Y,SBrkr,861,424,0,1285,0.0,1.0,1,0,3,1,TA,6,Typ,0,,Detchd,1950.0,Fin,2.0,506.0,TA,TA,Y,96,0,132,0,0,0,,MnPrv,,0,5,2006,WD ,Normal,145400
910203100,30,RM,61.0,8534,Pave,,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,432.0,432.0,GasA,TA,N,FuseA,672,0,0,672,0.0,0.0,1,0,2,1,TA,4,Min1,0,,,,,0.0,0.0,,,N,0,0,112,0,0,0,,GdWo,,0,6,2006,WD ,Normal,72000
910203230,30,RM,50.0,7030,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,641.0,641.0,GasA,Gd,Y,SBrkr,641,0,0,641,0.0,0.0,1,0,2,1,Fa,4,Typ,0,,Detchd,1925.0,Unf,1.0,272.0,TA,TA,N,184,0,70,0,0,0,,MnPrv,,0,3,2006,WD ,Normal,85000
910207110,30,RM,50.0,8765,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,285.0,Unf,0.0,666.0,951.0,GasA,Ex,N,SBrkr,951,0,0,951,0.0,0.0,1,0,2,1,TA,6,Typ,0,,Detchd,1936.0,Unf,1.0,327.0,TA,TA,Y,0,28,0,0,0,0,,,,0,4,2006,WD ,Abnorml,106500
910226060,50,RM,75.0,9060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1957,1957,Gable,CompShg,MetalSd,MetalSd,BrkFace,327.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,967.0,967.0,GasA,Gd,Y,SBrkr,967,671,0,1638,0.0,0.0,2,0,4,1,Gd,6,Typ,0,,Detchd,1957.0,Unf,1.0,384.0,TA,TA,Y,0,21,0,0,0,0,,,,0,4,2006,WD ,Normal,139000
911175360,50,C (all),60.0,11040,Pave,,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,637.0,Unf,0.0,0.0,637.0,GasA,Gd,Y,SBrkr,897,439,0,1336,0.0,0.0,1,1,3,1,TA,7,Typ,0,,CarPort,1994.0,Unf,1.0,570.0,TA,TA,Y,0,47,120,0,0,0,,,,0,9,2006,COD,Normal,108000
911175410,30,C (all),69.0,12366,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,1Story,3,5,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,N,SBrkr,729,0,0,729,0.0,0.0,1,0,2,1,TA,5,Mod,0,,,,,0.0,0.0,,,N,0,0,23,0,0,0,,,,0,10,2006,WD ,Abnorml,51689
911175430,20,C (all),50.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,50.0,Unf,0.0,430.0,480.0,GasA,TA,N,FuseA,480,0,0,480,1.0,0.0,0,0,1,1,TA,4,Typ,0,,Detchd,1958.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2006,WD ,Abnorml,35311
911175440,190,C (all),50.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,5,6,1951,1951,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,660.0,660.0,GasA,TA,N,SBrkr,1060,336,0,1396,0.0,0.0,2,0,4,2,TA,8,Min2,0,,,,,0.0,0.0,,,Y,0,0,0,0,0,0,,,,0,10,2006,WD ,Abnorml,115000
911225110,50,C (all),60.0,8520,Grvl,,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,3,5,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Fa,Fa,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,Fa,N,SBrkr,576,360,0,936,0.0,0.0,1,0,2,1,TA,6,Typ,0,,,,,0.0,0.0,,,N,0,0,0,0,0,0,,,,0,4,2006,WD ,Normal,78000
